Jednostka,Nazwa zadania,Akronim,Wydatki rzeczowe,Wydatki na utrzymanie stanowiska pracy,Wydatki na zadania ogółem
Miejskie Centrum Obsługi Oświaty (MCOO),Kształcenie zawodowe uczniów w branży turystyczno - gastronomicznej,CKT,,,0.0
Miejskie Centrum Obsługi Oświaty (MCOO),Koordynacja kształcenia zawodowego uczniów,KKU,,,0.0
Miejskie Centrum Obsługi Oświaty (MCOO),Elektromobilność w Gminie Miejskiej Kraków,EGM,120000.0,,120000.0
Miejskie Centrum Obsługi Oświaty (MCOO),Małopolska Chmura Edukacyjna w Gminie Miejskiej Kraków - 7 edycja,CH7,,,0.0
Miejskie Centrum Obsługi Oświaty (MCOO),Małopolska Tarcza Antykryzysowa - Cyfryzacja szkół i placówek oświatowych,MTA,,,0.0
Miejskie Centrum Obsługi Oświaty (MCOO),Budżet obywatelski dzielnic,BOD,,,0.0
Miejskie Centrum Obsługi Oświaty (MCOO),Zadania dzielnic (bieżące),DBR,12254467.0,,12254467.0
Miejskie Centrum Obsługi Oświaty (MCOO),Zadania realizowane na podstawie umów i porozumień,HUP,,,0.0
Miejskie Centrum Obsługi Oświaty (MCOO),REACT-EU- Małopolska Tarcza Humanitarna,MTH,,,0.0
Miejskie Centrum Obsługi Oświaty (MCOO),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,MTH,,,0.0
Miejskie Centrum Obsługi Oświaty (MCOO),Realizacja programu unijnego- Zagraniczna Mobilność Edukacyjna,ZME,218620.0,,218620.0
Miejskie Centrum Obsługi Oświaty (MCOO),Przedszkola - pozostała działalność,P/CPO,,,
Miejskie Centrum Obsługi Oświaty (MCOO),Szkoły podstawowe Fundusz Pomocy - podręcznik,SP/BUK,,,
Miejskie Centrum Obsługi Oświaty (MCOO),Szkoły podstawowe -Dofinansowanie pracowni przedmiotowych,SP/DPR,,,
Miejskie Centrum Obsługi Oświaty (MCOO),Szkoły podstawowe -Nauczyciel bliżej przyrody,SP/NBP,,,
Miejskie Centrum Obsługi Oświaty (MCOO),Szkoły Podstawowe - Program Aktywności Społecznej i Integracji Osób Starszych,SP/PAS,,,
Miejskie Centrum Obsługi Oświaty (MCOO),Szkoły Podstawowe - Poznaj Polskę,SP/PLP,,,
Miejskie Centrum Obsługi Oświaty (MCOO),Szkoły podstawowe Ogarniam życie - projekt,SP/POZ,,,
Miejskie Centrum Obsługi Oświaty (MCOO),Zespoły szkół Fundusz Pomocy - podręcznik,ZS/BUK,,,
Miejskie Centrum Obsługi Oświaty (MCOO),Zespoły szkoł - Dofinansowanie pracowni przedmiotowych,ZS/DPR,,,
Miejskie Centrum Obsługi Oświaty (MCOO),Zespoły szkół -Nauczyciel bliżej przyrody,ZS/NBP,,,
Miejskie Centrum Obsługi Oświaty (MCOO),Zespoły szkół - Program Aktywności Społecznej i Integracji Osób Starszych,ZS/PAS,,,
Miejskie Centrum Obsługi Oświaty (MCOO),Zespoły szkół - Ogarniam życie - projekt,ZS/POZ,,,
Miejskie Centrum Obsługi Oświaty (MCOO),Licea ogólnokształcące - zadania realizowane na podstawie umów i porozumień,LO/HUP,,,0.0
Miejskie Centrum Obsługi Oświaty (MCOO),SOSW -Nauczyciel bliżej przyrody,SOSW/NBP,,,0.0
Miejskie Centrum Obsługi Oświaty (MCOO),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Miejskie Centrum Obsługi Oświaty (MCOO),Zadania inwestycyjne,ZIN,,,0.0
Miejskie Centrum Obsługi Oświaty (MCOO),nan,,,,0.0
Przedszkole Nr 135 (P 135),Działalność podstawowa,APO,3221970.0,,3221970.0
Przedszkole Nr 135 (P 135),Remonty,DRE,5000.0,,5000.0
Przedszkole Nr 135 (P 135),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
Przedszkole Nr 135 (P 135),Zadania dzielnic (bieżące),DBR,40000.0,,40000.0
Przedszkole Nr 135 (P 135),nan,,,,0.0
Szkoła Podstawowa Nr 2 (SP 2),Działalność podstawowa,APO,11080120.0,,11080120.0
Szkoła Podstawowa Nr 2 (SP 2),Pozostała działalność,CPO,20000.0,,20000.0
Szkoła Podstawowa Nr 2 (SP 2),Małopolska Tarcza Antykryzysowa - Cyfryzacja szkół i placówek oświatowych,MTA,,,0.0
Szkoła Podstawowa Nr 2 (SP 2),Zadania dzielnic (bieżące),DBR,114200.0,,114200.0
Szkoła Podstawowa Nr 2 (SP 2),Remonty,DRE,14000.0,,14000.0
Szkoła Podstawowa Nr 2 (SP 2),Fundusz Pomocy - podręczniki,BUK,,,0.0
Szkoła Podstawowa Nr 2 (SP 2),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
Szkoła Podstawowa Nr 2 (SP 2),Zadania realizowane na podstawie umów i porozumień,HUP,,,
Szkoła Podstawowa Nr 2 (SP 2),Program Aktywności Społecznej i Integracji Osób Starszych,PAS,,,
Szkoła Podstawowa Nr 2 (SP 2),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
Szkoła Podstawowa Nr 2 (SP 2),nan,,,,
Szkoła Podstawowa Nr 5 (SP 5),Działalność podstawowa,APO,9978640.0,,9978640.0
Szkoła Podstawowa Nr 5 (SP 5),Pozostała działalność,CPO,40000.0,,40000.0
Szkoła Podstawowa Nr 5 (SP 5),Zadania dzielnic (bieżące),DBR,114500.0,,114500.0
Szkoła Podstawowa Nr 5 (SP 5),Remonty,DRE,10000.0,,10000.0
Szkoła Podstawowa Nr 5 (SP 5),Ogarniam życie - projekt,POZ,,,0.0
Szkoła Podstawowa Nr 5 (SP 5),Dofinansowanie pracowni przedmiotowych,DPR,,,
Szkoła Podstawowa Nr 5 (SP 5),Fundusz Pomocy - podręczniki,BUK,,,
Szkoła Podstawowa Nr 5 (SP 5),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,
Szkoła Podstawowa Nr 5 (SP 5),nan,,,,
Szkoła Podstawowa Nr 10 (SP 10),Działalność podstawowa,APO,,,0.0
Szkoła Podstawowa Nr 10 (SP 10),Pozostała działalność,CPO,,,0.0
Szkoła Podstawowa Nr 10 (SP 10),Zadania dzielnic (bieżące),DBR,,,0.0
Szkoła Podstawowa Nr 10 (SP 10),Remonty,DRE,,,0.0
Szkoła Podstawowa Nr 10 (SP 10),Koordynacja kształcenia zawodowego uczniów,KKU,,,0.0
Szkoła Podstawowa Nr 10 (SP 10),Laboratoria Przyszłości,LAP,,,
Szkoła Podstawowa Nr 10 (SP 10),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
Szkoła Podstawowa Nr 10 (SP 10),nan,,,,
Szkoła Podstawowa Nr 12 (SP 12),Działalność podstawowa,APO,8751140.0,,8751140.0
Szkoła Podstawowa Nr 12 (SP 12),Pozostała działalność,CPO,25000.0,,25000.0
Szkoła Podstawowa Nr 12 (SP 12),Asystent ucznia ze specjalnymi potrzebami edukacyjnymi - pilotaż,ASP,,,0.0
Szkoła Podstawowa Nr 12 (SP 12),Realizacja programów unijnych- Erasmus +,ERP,,,0.0
Szkoła Podstawowa Nr 12 (SP 12),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,135900.0,,135900.0
Szkoła Podstawowa Nr 12 (SP 12),Zadania dzielnic (bieżące),DBR,168000.0,,168000.0
Szkoła Podstawowa Nr 12 (SP 12),Remonty,DRE,11000.0,,11000.0
Szkoła Podstawowa Nr 12 (SP 12),Fundusz Pomocy - podręczniki,BUK,,,0.0
Szkoła Podstawowa Nr 12 (SP 12),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
Szkoła Podstawowa Nr 12 (SP 12),REACT-EU- Małopolska Tarcza Humanitarna,MTH,,,0.0
Szkoła Podstawowa Nr 12 (SP 12),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,0.0
Szkoła Podstawowa Nr 12 (SP 12),nan,,,,
Szkoła Podstawowa Nr 26 (SP 26),Działalność podstawowa,APO,8128560.0,,8128560.0
Szkoła Podstawowa Nr 26 (SP 26),Remonty,DRE,10000.0,,10000.0
Szkoła Podstawowa Nr 26 (SP 26),Pozostała działalność,CPO,,,0.0
Szkoła Podstawowa Nr 26 (SP 26),Fundusz Pomocy - podręczniki,BUK,,,
Szkoła Podstawowa Nr 26 (SP 26),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,,,,
Szkoła Podstawowa Nr 26 (SP 26),Zadania dzielnic (bieżące),DBR,,,0.0
Szkoła Podstawowa Nr 26 (SP 26),Zadania inwestycyjne,ZIN,,,0.0
Szkoła Podstawowa Nr 26 (SP 26),nan,,,,
Szkoła Podstawowa Nr 27 (SP 27),Działalność podstawowa,APO,9290370.0,,9290370.0
Szkoła Podstawowa Nr 27 (SP 27),Pozostała działalność,CPO,80000.0,,80000.0
Szkoła Podstawowa Nr 27 (SP 27),Zadania realizowane na podstawie umów i porozumień,HUP,75900.0,,75900.0
Szkoła Podstawowa Nr 27 (SP 27),Zadania dzielnic (bieżące),DBR,159500.0,,159500.0
Szkoła Podstawowa Nr 27 (SP 27),Remonty,DRE,9000.0,,9000.0
Szkoła Podstawowa Nr 27 (SP 27),Realizacja programów unijnych - Erasmus+ 2021-2027,ER2,200000.0,,200000.0
Szkoła Podstawowa Nr 27 (SP 27),Fundusz Pomocy - podręczniki,BUK,,,
Szkoła Podstawowa Nr 27 (SP 27),Dofinansowanie pracowni przedmiotowych,DPR,,,
Szkoła Podstawowa Nr 27 (SP 27),Poznaj Polskę,PLP,,,
Szkoła Podstawowa Nr 27 (SP 27),Ogarniam życie - projekt,POZ,,,
Szkoła Podstawowa Nr 27 (SP 27),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
Szkoła Podstawowa Nr 27 (SP 27),Zadania inwestycyjne,ZIN,,,
Szkoła Podstawowa Nr 27 (SP 27),nan,,,,
Szkoła Podstawowa Nr 29 (SP 29),Działalność podstawowa,APO,6703480.0,,6703480.0
Szkoła Podstawowa Nr 29 (SP 29),Remonty,DRE,8000.0,,8000.0
Szkoła Podstawowa Nr 29 (SP 29),Pozostała działalność,CPO,,,0.0
Szkoła Podstawowa Nr 29 (SP 29),Fundusz Pomocy - podręczniki,BUK,,,0.0
Szkoła Podstawowa Nr 29 (SP 29),Zadania realizowane na podstawie umów i porozumień,HUP,,,
Szkoła Podstawowa Nr 29 (SP 29),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,,,,
Szkoła Podstawowa Nr 29 (SP 29),Zadania dzielnic (bieżące),DBR,,,0.0
Szkoła Podstawowa Nr 29 (SP 29),Zadania inwestycyjne,ZIN,,,
Szkoła Podstawowa Nr 29 (SP 29),nan,,,,
Szkoła Podstawowa Nr 30 (SP 30),Działalność podstawowa,APO,6317690.0,,6317690.0
Szkoła Podstawowa Nr 30 (SP 30),Zadania dzielnic (bieżące),DBR,130000.0,,130000.0
Szkoła Podstawowa Nr 30 (SP 30),Remonty,DRE,9000.0,,9000.0
Szkoła Podstawowa Nr 30 (SP 30),Pozostała działalność,CPO,,,0.0
Szkoła Podstawowa Nr 30 (SP 30),Zadania realizowane na podstawie umów i porozumień,HUP,,,
Szkoła Podstawowa Nr 30 (SP 30),Fundusz Pomocy - podręczniki,BUK,,,
Szkoła Podstawowa Nr 30 (SP 30),Dofinansowanie pracowni przedmiotowych,DPR,,,
Szkoła Podstawowa Nr 30 (SP 30),Nauczyciel bliżej przyrody,NBP,,,
Szkoła Podstawowa Nr 30 (SP 30),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
Szkoła Podstawowa Nr 30 (SP 30),Zadania  inwestycyjne,ZIN,,,0.0
Szkoła Podstawowa Nr 30 (SP 30),nan,,,,
Szkoła Podstawowa Nr 36 (SP 36),Działalność podstawowa,APO,5348450.0,,5348450.0
Szkoła Podstawowa Nr 36 (SP 36),Zadania dzielnic (bieżące),DBR,150000.0,,150000.0
Szkoła Podstawowa Nr 36 (SP 36),Remonty,DRE,7000.0,,7000.0
Szkoła Podstawowa Nr 36 (SP 36),Pozostała działalność,CPO,,,0.0
Szkoła Podstawowa Nr 36 (SP 36),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
Szkoła Podstawowa Nr 36 (SP 36),Fundusz Pomocy - podręczniki,BUK,,,0.0
Szkoła Podstawowa Nr 36 (SP 36),REACT-EU- Małopolska Tarcza Humanitarna,MTH,,,
Szkoła Podstawowa Nr 36 (SP 36),Nauczyciel bliżej przyrody,NBP,,,
Szkoła Podstawowa Nr 36 (SP 36),Program Aktywności Społecznej i Integracji Osób Starszych,PAS,,,
Szkoła Podstawowa Nr 36 (SP 36),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
Szkoła Podstawowa Nr 36 (SP 36),nan,,,,
Szkoła Podstawowa Nr 39 (SP 39),Działalność podstawowa,APO,4671980.0,,4671980.0
Szkoła Podstawowa Nr 39 (SP 39),Pozostała działalność,CPO,,,0.0
Szkoła Podstawowa Nr 39 (SP 39),Małopolska Tarcza Antykryzysowa - Cyfryzacja szkół i placówek oświatowych,MTA,,,0.0
Szkoła Podstawowa Nr 39 (SP 39),Zadania dzielnic (bieżące),DBR,95000.0,,95000.0
Szkoła Podstawowa Nr 39 (SP 39),Remonty,DRE,8000.0,,8000.0
Szkoła Podstawowa Nr 39 (SP 39),Fundusz Pomocy - podręczniki,BUK,,,
Szkoła Podstawowa Nr 39 (SP 39),Dofinansowanie pracowni przedmiotowych,DPR,,,
Szkoła Podstawowa Nr 39 (SP 39),Nauczyciel bliżej przyrody,NBP,,,
Szkoła Podstawowa Nr 39 (SP 39),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Szkoła Podstawowa Nr 39 (SP 39),Zadania inwestycyjne,ZIN,,,0.0
Szkoła Podstawowa Nr 39 (SP 39),nan,,,,
Szkoła Podstawowa Nr 53 (SP 53),Działalność podstawowa,APO,9762720.0,,9762720.0
Szkoła Podstawowa Nr 53 (SP 53),Pozostała działalność,CPO,30000.0,,30000.0
Szkoła Podstawowa Nr 53 (SP 53),Zadania realizowane na podstawie umów i porozumień,HUP,112320.0,,112320.0
Szkoła Podstawowa Nr 53 (SP 53),Zadania dzielnic (bieżące),DBR,20000.0,,20000.0
Szkoła Podstawowa Nr 53 (SP 53),Remonty,DRE,26000.0,,26000.0
Szkoła Podstawowa Nr 53 (SP 53),Ogarniam życie - projekt,POZ,,,
Szkoła Podstawowa Nr 53 (SP 53),Fundusz Pomocy - podręczniki,BUK,,,
Szkoła Podstawowa Nr 53 (SP 53),Dofinansowanie pracowni przedmiotowych,DPR,,,
Szkoła Podstawowa Nr 53 (SP 53),REACT-EU- Małopolska Tarcza Humanitarna,MTH,,,
Szkoła Podstawowa Nr 53 (SP 53),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Szkoła Podstawowa Nr 53 (SP 53),Zadania inwestycyjne,ZIN,,,
Szkoła Podstawowa Nr 53 (SP 53),nan,,,,
Szkoła Podstawowa Nr 55 (SP 55),Działalność podstawowa,APO,5627660.0,,5627660.0
Szkoła Podstawowa Nr 55 (SP 55),Pozostała działalność,CPO,46000.0,,46000.0
Szkoła Podstawowa Nr 55 (SP 55),Zadania dzielnic (bieżące),DBR,119500.0,,119500.0
Szkoła Podstawowa Nr 55 (SP 55),Remonty,DRE,11000.0,,11000.0
Szkoła Podstawowa Nr 55 (SP 55),Zadania realizowane na podstawie umów i porozumień,HUP,,,
Szkoła Podstawowa Nr 55 (SP 55),Fundusz Pomocy - podręczniki,BUK,,,
Szkoła Podstawowa Nr 55 (SP 55),Dofinansowanie pracowni przedmiotowych,DPR,,,
Szkoła Podstawowa Nr 55 (SP 55),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
Szkoła Podstawowa Nr 55 (SP 55),Zadania inwestycyjne,ZIN,,,0.0
Szkoła Podstawowa Nr 55 (SP 55),nan,,,,
Szkoła Podstawowa Nr 56 (SP 56),Działalność podstawowa,APO,6059980.0,,6059980.0
Szkoła Podstawowa Nr 56 (SP 56),Pozostała działalność,CPO,,,0.0
Szkoła Podstawowa Nr 56 (SP 56),Zadania realizowane na podstawie umów i porozumień,HUP,112600.0,,112600.0
Szkoła Podstawowa Nr 56 (SP 56),Małopolska Tarcza Antykryzysowa - Cyfryzacja szkół i placówek oświatowych,MTA,,,0.0
Szkoła Podstawowa Nr 56 (SP 56),Zadania dzielnic (bieżące),DBR,140000.0,,140000.0
Szkoła Podstawowa Nr 56 (SP 56),Remonty,DRE,8000.0,,8000.0
Szkoła Podstawowa Nr 56 (SP 56),Fundusz Pomocy - podręczniki,BUK,,,
Szkoła Podstawowa Nr 56 (SP 56),Dofinansowanie pracowni przedmiotowych,DPR,,,
Szkoła Podstawowa Nr 56 (SP 56),REACT-EU- Małopolska Tarcza Humanitarna,MTH,,,
Szkoła Podstawowa Nr 56 (SP 56),Zadania inwestycyjne,ZIN,,,0.0
Szkoła Podstawowa Nr 56 (SP 56),nan,,,,
Szkoła Podstawowa Nr 64  (SP 64),Działalność podstawowa,APO,5041630.0,,5041630.0
Szkoła Podstawowa Nr 64  (SP 64),Pozostała działalność,CPO,20000.0,,20000.0
Szkoła Podstawowa Nr 64  (SP 64),Budżet obywatelski dzielnic,BOD,,,0.0
Szkoła Podstawowa Nr 64  (SP 64),Zadania dzielnic (bieżące),DBR,66700.0,,66700.0
Szkoła Podstawowa Nr 64  (SP 64),Remonty,DRE,6000.0,,6000.0
Szkoła Podstawowa Nr 64  (SP 64),Fundusz Pomocy - podręczniki,BUK,,,
Szkoła Podstawowa Nr 64  (SP 64),Dofinansowanie pracowni przedmiotowych,DPR,,,
Szkoła Podstawowa Nr 64  (SP 64),Ogarniam życie - projekt,POZ,,,
Szkoła Podstawowa Nr 64  (SP 64),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
Szkoła Podstawowa Nr 64  (SP 64),nan,,,,
Szkoła Podstawowa Nr 144  (SP 144),Działalność podstawowa,APO,10257720.0,,10257720.0
Szkoła Podstawowa Nr 144  (SP 144),Pozostała działalność,CPO,70000.0,,70000.0
Szkoła Podstawowa Nr 144  (SP 144),Zadania dzielnic (bieżące),DBR,57000.0,,57000.0
Szkoła Podstawowa Nr 144  (SP 144),Remonty,DRE,11000.0,,11000.0
Szkoła Podstawowa Nr 144  (SP 144),Fundusz Pomocy - podręczniki,BUK,,,
Szkoła Podstawowa Nr 144  (SP 144),Dofinansowanie pracowni przedmiotowych,DPR,,,
Szkoła Podstawowa Nr 144  (SP 144),Ogarniam życie - projekt,POZ,,,
Szkoła Podstawowa Nr 144  (SP 144),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
Szkoła Podstawowa Nr 144  (SP 144),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,
Szkoła Podstawowa Nr 144  (SP 144),nan,,,,
Szkoła Podstawowa Nr 158  (SP 158),Działalność podstawowa,APO,16115560.0,,16115560.0
Szkoła Podstawowa Nr 158  (SP 158),Pozostała działalność,CPO,50000.0,,50000.0
Szkoła Podstawowa Nr 158  (SP 158),Dostępna szkoła,GDS,,,0.0
Szkoła Podstawowa Nr 158  (SP 158),Zadania dzielnic (bieżące),DBR,75000.0,,75000.0
Szkoła Podstawowa Nr 158  (SP 158),Remonty,DRE,14000.0,,14000.0
Szkoła Podstawowa Nr 158  (SP 158),Fundusz Pomocy - podręczniki,BUK,,,0.0
Szkoła Podstawowa Nr 158  (SP 158),Nauczyciel bliżej przyrody,NBP,,,0.0
Szkoła Podstawowa Nr 158  (SP 158),Laboratoria Przyszłości,LAP,,,0.0
Szkoła Podstawowa Nr 158  (SP 158),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,0.0
Szkoła Podstawowa Nr 158  (SP 158),nan,,,,
Zespół Szkolno - Przedszkolny Nr 1 (ZSP 1),Działalność podstawowa,APO,12711750.0,,12711750.0
Zespół Szkolno - Przedszkolny Nr 1 (ZSP 1),Pozostała działalność,CPO,20000.0,,20000.0
Zespół Szkolno - Przedszkolny Nr 1 (ZSP 1),Zadania dzielnic (bieżące),DBR,205000.0,,205000.0
Zespół Szkolno - Przedszkolny Nr 1 (ZSP 1),Remonty,DRE,15000.0,,15000.0
Zespół Szkolno - Przedszkolny Nr 1 (ZSP 1),Budżet obywatelski dzielnic,BOD,20000.0,,20000.0
Zespół Szkolno - Przedszkolny Nr 1 (ZSP 1),Zadania realizowane na podstawie umów i porozumień,HUP,,,
Zespół Szkolno - Przedszkolny Nr 1 (ZSP 1),Fundusz Pomocy - podręczniki,BUK,,,
Zespół Szkolno - Przedszkolny Nr 1 (ZSP 1),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,,,
Zespół Szkolno - Przedszkolny Nr 1 (ZSP 1),Zadania inwestycyjne,ZIN,,,0.0
Zespół Szkolno - Przedszkolny Nr 1 (ZSP 1),nan,,,,
Zespół Szkolno - Przedszkolny Nr 8 (ZSP 8),Działalność podstawowa,APO,6573340.0,,6573340.0
Zespół Szkolno - Przedszkolny Nr 8 (ZSP 8),Pozostała działalność,CPO,70000.0,,70000.0
Zespół Szkolno - Przedszkolny Nr 8 (ZSP 8),Zadania realizowane na podstawie umów i porozumień,HUP,650000.0,,650000.0
Zespół Szkolno - Przedszkolny Nr 8 (ZSP 8),Małopolska Tarcza Antykryzysowa - Cyfryzacja szkół i placówek oświatowych,MTA,,,0.0
Zespół Szkolno - Przedszkolny Nr 8 (ZSP 8),Zadania dzielnic (bieżące),DBR,104700.0,,104700.0
Zespół Szkolno - Przedszkolny Nr 8 (ZSP 8),Remonty,DRE,8000.0,,8000.0
Zespół Szkolno - Przedszkolny Nr 8 (ZSP 8),Fundusz Pomocy - podręczniki,BUK,,,
Zespół Szkolno - Przedszkolny Nr 8 (ZSP 8),Dofinansowanie pracowni przedmiotowych,DPR,,,
Zespół Szkolno - Przedszkolny Nr 8 (ZSP 8),Ogarniam życie - projekt,POZ,,,
Zespół Szkolno - Przedszkolny Nr 8 (ZSP 8),REACT-EU- Małopolska Tarcza Humanitarna,MTH,,,
Zespół Szkolno - Przedszkolny Nr 8 (ZSP 8),Poznaj Polskę,PLP,,,
Zespół Szkolno - Przedszkolny Nr 8 (ZSP 8),Zadania inwestycyjne,ZIN,,,0.0
Zespół Szkolno - Przedszkolny Nr 8 (ZSP 8),nan,,,,
Zespół Szkolno - Przedszkolny Nr 11 (ZSP 11),Działalność podstawowa,APO,12019670.0,,12019670.0
Zespół Szkolno - Przedszkolny Nr 11 (ZSP 11),Pozostała działalność,CPO,40000.0,,40000.0
Zespół Szkolno - Przedszkolny Nr 11 (ZSP 11),Zadania dzielnic (bieżące),DBR,60000.0,,60000.0
Zespół Szkolno - Przedszkolny Nr 11 (ZSP 11),Remonty,DRE,19000.0,,19000.0
Zespół Szkolno - Przedszkolny Nr 11 (ZSP 11),Zadania realizowane na podstawie umów i porozumień,HUP,,,
Zespół Szkolno - Przedszkolny Nr 11 (ZSP 11),Fundusz Pomocy - podręczniki,BUK,,,0.0
Zespół Szkolno - Przedszkolny Nr 11 (ZSP 11),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
Zespół Szkolno - Przedszkolny Nr 11 (ZSP 11),REACT-EU- Małopolska Tarcza Humanitarna,MTH,,,
Zespół Szkolno - Przedszkolny Nr 11 (ZSP 11),Ogarniam życie - projekt,POZ,,,
Zespół Szkolno - Przedszkolny Nr 11 (ZSP 11),nan,,,,
Zespół Szkolno - Przedszkolny Nr 13 (ZSP 13),Działalność podstawowa,APO,8688100.0,,8688100.0
Zespół Szkolno - Przedszkolny Nr 13 (ZSP 13),Pozostała działalność,CPO,15000.0,,15000.0
Zespół Szkolno - Przedszkolny Nr 13 (ZSP 13),Zadania dzielnic (bieżące),DBR,100000.0,,100000.0
Zespół Szkolno - Przedszkolny Nr 13 (ZSP 13),Remonty,DRE,12500.0,,12500.0
Zespół Szkolno - Przedszkolny Nr 13 (ZSP 13),Fundusz Pomocy - podręczniki,BUK,,,0.0
Zespół Szkolno - Przedszkolny Nr 13 (ZSP 13),Dofinansowanie pracowni przedmiotowych,DPR,,,
Zespół Szkolno - Przedszkolny Nr 13 (ZSP 13),Zadania inwestycyjne,ZIN,,,0.0
Zespół Szkolno - Przedszkolny Nr 13 (ZSP 13),nan,,,,
Zespół Szkolno - Przedszkolny Nr 15 (ZSP 15),Działalność podstawowa,APO,7336170.0,,7336170.0
Zespół Szkolno - Przedszkolny Nr 15 (ZSP 15),Pozostała działalność,CPO,30000.0,,30000.0
Zespół Szkolno - Przedszkolny Nr 15 (ZSP 15),Małopolska Tarcza Antykryzysowa - Cyfryzacja szkół i placówek oświatowych,MTA,,,0.0
Zespół Szkolno - Przedszkolny Nr 15 (ZSP 15),Zadania dzielnic (bieżące),DBR,125000.0,,125000.0
Zespół Szkolno - Przedszkolny Nr 15 (ZSP 15),Remonty,DRE,7000.0,,7000.0
Zespół Szkolno - Przedszkolny Nr 15 (ZSP 15),Zadania realizowane na podstawie umów i porozumień,HUP,52500.0,,52500.0
Zespół Szkolno - Przedszkolny Nr 15 (ZSP 15),Budżet obywatelski dzielnic,BOD,102500.0,,102500.0
Zespół Szkolno - Przedszkolny Nr 15 (ZSP 15),Fundusz Pomocy - podręczniki,BUK,,,
Zespół Szkolno - Przedszkolny Nr 15 (ZSP 15),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,
Zespół Szkolno - Przedszkolny Nr 15 (ZSP 15),Zadania inwestycyjne,ZIN,,,0.0
Zespół Szkolno - Przedszkolny Nr 15 (ZSP 15),nan,,,,
Zespół Szkolno - Przedszkolny Nr 17 (ZSP 17),Działalność podstawowa,APO,,,0.0
Zespół Szkolno - Przedszkolny Nr 17 (ZSP 17),Pozostała działalność,CPO,,,0.0
Zespół Szkolno - Przedszkolny Nr 17 (ZSP 17),Zadania realizowane na podstawie umów i porozumień,HUP,,,0.0
Zespół Szkolno - Przedszkolny Nr 17 (ZSP 17),Zadania dzielnic (bieżące),DBR,,,0.0
Zespół Szkolno - Przedszkolny Nr 17 (ZSP 17),Remonty,DRE,,,0.0
Zespół Szkolno - Przedszkolny Nr 17 (ZSP 17),nan,,,,
Zespół Szkolno - Przedszkolny Nr 19 (ZSP 19),Działalność podstawowa,APO,8298490.0,,8298490.0
Zespół Szkolno - Przedszkolny Nr 19 (ZSP 19),Pozostała działalność,CPO,20000.0,,20000.0
Zespół Szkolno - Przedszkolny Nr 19 (ZSP 19),Zadania dzielnic (bieżące),DBR,40000.0,,40000.0
Zespół Szkolno - Przedszkolny Nr 19 (ZSP 19),Remonty,DRE,12000.0,,12000.0
Zespół Szkolno - Przedszkolny Nr 19 (ZSP 19),Zadania realizowane na podstawie umów i porozumień,HUP,,,
Zespół Szkolno - Przedszkolny Nr 19 (ZSP 19),Fundusz Pomocy - podręczniki,BUK,,,
Zespół Szkolno - Przedszkolny Nr 19 (ZSP 19),REACT-EU- Małopolska Tarcza Humanitarna,MTH,,,
Zespół Szkolno - Przedszkolny Nr 19 (ZSP 19),Ogarniam życie - projekt,POZ,,,
Zespół Szkolno - Przedszkolny Nr 19 (ZSP 19),Program Aktywności Społecznej i Integracji Osób Starszych,PAS,,,
Zespół Szkolno - Przedszkolny Nr 19 (ZSP 19),Dofinansowanie pracowni przedmiotowych,DPR,,,0.0
Zespół Szkolno - Przedszkolny Nr 19 (ZSP 19),nan,,,,
Zespół Szkół Ogólnokształcących Nr 7 (ZSO 7),Działalność podstawowa,APO,4673410.0,,4673410.0
Zespół Szkół Ogólnokształcących Nr 7 (ZSO 7),Zadania dzielnic (bieżące),DBR,22500.0,,22500.0
Zespół Szkół Ogólnokształcących Nr 7 (ZSO 7),Remonty,DRE,8000.0,,8000.0
